2017-11-20 20:54:00+00:00	47.630	58.700	5.995
2017-11-20 20:55:00+00:00	47.680	58.740	6.000
2017-11-20 20:56:00+00:00	47.665	58.740	6.000
2017-11-20 20:57:00+00:00	47.665	58.740	6.000
2017-11-20 20:58:00+00:00	47.663	58.760	5.995
2017-11-20 20:59:00+00:00	47.685	58.760	5.995
2017-11-20 21:00:00+00:00	47.690	58.760	6.000
2017-11-21 14:31:00+00:00	47.770	59.010	6.020
2017-11-21 14:32:00+00:00	47.810	59.050	6.030
2017-11-21 14:33:00+00:00	47.740	58.990	6.030
2017-11-21 14:34:00+00:00	47.662	58.970	6.038
2017-11-21 14:35:00+00:00	47.710	58.935	6.038
2017-11-21 14:36:00+00:00	47.680	58.950	6.030
2017-11-21 14:37:00+00:00	47.620	59.010	6.030
2017-11-21 14:38:00+00:00	47.640	59.000	6.035
2017-11-21 14:39:00+00:00	47.770	59.000	6.031
2017-11-21 14:40:00+00:00	47.800	59.020	6.031
2017-11-21 14:41:00+00:00	47.880	59.050	6.040
2017-11-21 14:42:00+00:00	47.830	59.060	6.040
2017-11-21 14:43:00+00:00	47.880	59.060	6.040
2017-11-21 14:44:00+00:00	47.920	59.060	6.030
2017-11-21 14:45:00+00:00	47.973	59.150	6.030
2017-11-21 14:46:00+00:00	48.040	59.220	6.030
2017-11-21 14:47:00+00:00	47.920	59.120	6.030
2017-11-21 14:48:00+00:00	47.890	59.080	6.035
2017-11-21 14:49:00+00:00	47.850	59.050	6.035
2017-11-21 14:50:00+00:00	47.910	59.160	6.050
2017-11-21 14:51:00+00:00	47.870	59.050	6.045
2017-11-21 14:52:00+00:00	47.888	59.020	6.050
2017-11-21 14:53:00+00:00	47.940	59.100	6.045
2017-11-21 14:54:00+00:00	47.920	59.060	6.055
2017-11-21 14:55:00+00:00	47.960	59.073	6.060
2017-11-21 14:56:00+00:00	48.040	59.110	6.055
2017-11-21 14:57:00+00:00	48.034	59.090	6.055
2017-11-21 14:58:00+00:00	48.030	59.071	6.055
2017-11-21 14:59:00+00:00	48.010	59.090	6.055
2017-11-21 15:00:00+00:00	48.020	59.070	6.050
2017-11-21 15:01:00+00:00	48.055	59.150	6.060
2017-11-21 15:02:00+00:00	48.060	59.230	6.090
2017-11-21 15:03:00+00:00	48.075	59.150	6.090
2017-11-21 15:04:00+00:00	48.060	59.130	6.100
2017-11-21 15:05:00+00:00	48.010	59.085	6.105
2017-11-21 15:06:00+00:00	47.970	59.000	6.120
2017-11-21 15:07:00+00:00	47.925	58.920	6.110
2017-11-21 15:08:00+00:00	47.899	58.970	6.120
2017-11-21 15:09:00+00:00	47.890	59.020	6.110
2017-11-21 15:10:00+00:00	47.870	59.050	6.115
2017-11-21 15:11:00+00:00	47.860	59.021	6.110
2017-11-21 15:12:00+00:00	47.800	59.020	6.115
2017-11-21 15:13:00+00:00	47.875	59.060	6.115
2017-11-21 15:14:00+00:00	47.890	59.080	6.110
2017-11-21 15:15:00+00:00	47.850	59.020	6.100
2017-11-21 15:16:00+00:00	47.840	59.010	6.105
2017-11-21 15:17:00+00:00	47.850	59.040	6.105
